Step  997: PC=23  | BGE $t0, $t1, 47  # (offset=23)     | SP=53 t0=7   t1=10  t2=7   ra=86 
Step  998: PC=24  | LOAD $t0, 52($zero)                 | SP=53 t0=7   t1=10  t2=7   ra=86 
Step  999: PC=25  | ADD $at, $t0, $t0                   | SP=53 t0=7   t1=10  t2=7   ra=86 
Step 1000: PC=26  | ADD $at, $at, $at                   | SP=53 t0=7   t1=10  t2=7   ra=86 
Step 1001: PC=27  | LOAD $t1, 40($zero)                 | SP=53 t0=7   t1=10  t2=7   ra=86 
Step 1002: PC=28  | ADD $t1, $t1, $at                   | SP=53 t0=7   t1=0   t2=7   ra=86 
Step 1003: PC=29  | LOAD $t1, 0($t1)                    | SP=53 t0=7   t1=28  t2=7   ra=86 
Step 1004: PC=30  | LOAD $t0, 56($zero)                 | SP=53 t0=7   t1=9   t2=7   ra=86 
Step 1005: PC=31  | BGE $t1, $t0, 42  # (offset=10)     | SP=53 t0=3   t1=9   t2=7   ra=86 
Step 1006: PC=42  | LOAD $t0, 52($zero)                 | SP=53 t0=3   t1=9   t2=7   ra=86 
Step 1007: PC=43  | ADDI $t1, $zero, 1                  | SP=53 t0=7   t1=9   t2=7   ra=86 
Step 1008: PC=44  | ADD $t2, $t0, $t1                   | SP=53 t0=7   t1=1   t2=7   ra=86 
Step 1009: PC=45  | STORE $t2, 52($zero)                | SP=53 t0=7   t1=1   t2=8   ra=86 
Step 1010: PC=46  | JUMP 21  # (offset=-26)             | SP=53 t0=7   t1=1   t2=8   ra=86 
Step 1011: PC=21  | LOAD $t0, 52($zero)                 | SP=53 t0=7   t1=1   t2=8   ra=86 
Step 1012: PC=22  | LOAD $t1, 48($zero)                 | SP=53 t0=8   t1=1   t2=8   ra=86 
Step 1013: PC=23  | BGE $t0, $t1, 47  # (offset=23)     | SP=53 t0=8   t1=10  t2=8   ra=86 
Step 1014: PC=24  | LOAD $t0, 52($zero)                 | SP=53 t0=8   t1=10  t2=8   ra=86 
Step 1015: PC=25  | ADD $at, $t0, $t0                   | SP=53 t0=8   t1=10  t2=8   ra=86 
Step 1016: PC=26  | ADD $at, $at, $at                   | SP=53 t0=8   t1=10  t2=8   ra=86 
Step 1017: PC=27  | LOAD $t1, 40($zero)                 | SP=53 t0=8   t1=10  t2=8   ra=86 
Step 1018: PC=28  | ADD $t1, $t1, $at                   | SP=53 t0=8   t1=0   t2=8   ra=86 
Step 1019: PC=29  | LOAD $t1, 0($t1)                    | SP=53 t0=8   t1=32  t2=8   ra=86 
Step 1020: PC=30  | LOAD $t0, 56($zero)                 | SP=53 t0=8   t1=4   t2=8   ra=86 
Step 1021: PC=31  | BGE $t1, $t0, 42  # (offset=10)     | SP=53 t0=3   t1=4   t2=8   ra=86 
Step 1022: PC=42  | LOAD $t0, 52($zero)                 | SP=53 t0=3   t1=4   t2=8   ra=86 
Step 1023: PC=43  | ADDI $t1, $zero, 1                  | SP=53 t0=8   t1=4   t2=8   ra=86 
Step 1024: PC=44  | ADD $t2, $t0, $t1                   | SP=53 t0=8   t1=1   t2=8   ra=86 
Step 1025: PC=45  | STORE $t2, 52($zero)                | SP=53 t0=8   t1=1   t2=9   ra=86 
Step 1026: PC=46  | JUMP 21  # (offset=-26)             | SP=53 t0=8   t1=1   t2=9   ra=86 
Step 1027: PC=21  | LOAD $t0, 52($zero)                 | SP=53 t0=8   t1=1   t2=9   ra=86 
Step 1028: PC=22  | LOAD $t1, 48($zero)                 | SP=53 t0=9   t1=1   t2=9   ra=86 
Step 1029: PC=23  | BGE $t0, $t1, 47  # (offset=23)     | SP=53 t0=9   t1=10  t2=9   ra=86 
Step 1030: PC=24  | LOAD $t0, 52($zero)                 | SP=53 t0=9   t1=10  t2=9   ra=86 
Step 1031: PC=25  | ADD $at, $t0, $t0                   | SP=53 t0=9   t1=10  t2=9   ra=86 
Step 1032: PC=26  | ADD $at, $at, $at                   | SP=53 t0=9   t1=10  t2=9   ra=86 
Step 1033: PC=27  | LOAD $t1, 40($zero)                 | SP=53 t0=9   t1=10  t2=9   ra=86 
Step 1034: PC=28  | ADD $t1, $t1, $at                   | SP=53 t0=9   t1=0   t2=9   ra=86 
Step 1035: PC=29  | LOAD $t1, 0($t1)                    | SP=53 t0=9   t1=36  t2=9   ra=86 
Step 1036: PC=30  | LOAD $t0, 56($zero)                 | SP=53 t0=9   t1=6   t2=9   ra=86 
Step 1037: PC=31  | BGE $t1, $t0, 42  # (offset=10)     | SP=53 t0=3   t1=6   t2=9   ra=86 
Step 1038: PC=42  | LOAD $t0, 52($zero)                 | SP=53 t0=3   t1=6   t2=9   ra=86 
Step 1039: PC=43  | ADDI $t1, $zero, 1                  | SP=53 t0=9   t1=6   t2=9   ra=86 
Step 1040: PC=44  | ADD $t2, $t0, $t1                   | SP=53 t0=9   t1=1   t2=9   ra=86 
Step 1041: PC=45  | STORE $t2, 52($zero)                | SP=53 t0=9   t1=1   t2=10  ra=86 
Step 1042: PC=46  | JUMP 21  # (offset=-26)             | SP=53 t0=9   t1=1   t2=10  ra=86 
Step 1043: PC=21  | LOAD $t0, 52($zero)                 | SP=53 t0=9   t1=1   t2=10  ra=86 
Step 1044: PC=22  | LOAD $t1, 48($zero)                 | SP=53 t0=10  t1=1   t2=10  ra=86 
Step 1045: PC=23  | BGE $t0, $t1, 47  # (offset=23)     | SP=53 t0=10  t1=10  t2=10  ra=86 
Step 1046: PC=47  | LOAD $t0, 60($zero)                 | SP=53 t0=10  t1=10  t2=10  ra=86 
Step 1047: PC=48  | LOAD_STACK $ra                      | SP=53 t0=5   t1=10  t2=10  ra=86 
Step 1048: PC=49  | STORE_STACK $t0                     | SP=54 t0=5   t1=10  t2=10  ra=86 
Step 1049: PC=50  | JR $ra                              | SP=53 t0=5   t1=10  t2=10  ra=86 
Step 1050: PC=86  | LOAD_STACK $t0                      | SP=53 t0=5   t1=10  t2=10  ra=86 
Step 1051: PC=87  | LOAD_STACK $at                      | SP=54 t0=5   t1=10  t2=10  ra=86 
Step 1052: PC=88  | STORE $at, 84($zero)                | SP=55 t0=5   t1=10  t2=10  ra=86 
Step 1053: PC=89  | LOAD_STACK $at                      | SP=55 t0=5   t1=10  t2=10  ra=86 
Step 1054: PC=90  | STORE $at, 80($zero)                | SP=56 t0=5   t1=10  t2=10  ra=86 
Step 1055: PC=91  | LOAD_STACK $at                      | SP=56 t0=5   t1=10  t2=10  ra=86 
Step 1056: PC=92  | STORE $at, 76($zero)                | SP=57 t0=5   t1=10  t2=10  ra=86 
Step 1057: PC=93  | LOAD_STACK $at                      | SP=57 t0=5   t1=10  t2=10  ra=86 
Step 1058: PC=94  | STORE $at, 72($zero)                | SP=58 t0=5   t1=10  t2=10  ra=86 
Step 1059: PC=95  | LOAD_STACK $at                      | SP=58 t0=5   t1=10  t2=10  ra=86 
Step 1060: PC=96  | STORE $at, 68($zero)                | SP=59 t0=5   t1=10  t2=10  ra=86 
Step 1061: PC=97  | LOAD_STACK $at                      | SP=59 t0=5   t1=10  t2=10  ra=86 
Step 1062: PC=98  | STORE $at, 64($zero)                | SP=60 t0=5   t1=10  t2=10  ra=86 
Step 1063: PC=99  | STORE $t0, 80($zero)                | SP=60 t0=5   t1=10  t2=10  ra=86 
Step 1064: PC=100 | LOAD $t0, 80($zero)                 | SP=60 t0=5   t1=10  t2=10  ra=86 
Step 1065: PC=101 | ADD $at, $t0, $t0                   | SP=60 t0=5   t1=10  t2=10  ra=86 
Step 1066: PC=102 | ADD $at, $at, $at                   | SP=60 t0=5   t1=10  t2=10  ra=86 
Step 1067: PC=103 | LOAD $t1, 64($zero)                 | SP=60 t0=5   t1=10  t2=10  ra=86 
Step 1068: PC=104 | ADD $t1, $t1, $at                   | SP=60 t0=5   t1=0   t2=10  ra=86 
Step 1069: PC=105 | LOAD $t1, 0($t1)                    | SP=60 t0=5   t1=20  t2=10  ra=86 
Step 1070: PC=106 | STORE $t1, 84($zero)                | SP=60 t0=5   t1=3   t2=10  ra=86 
Step 1071: PC=107 | LOAD $t0, 76($zero)                 | SP=60 t0=5   t1=3   t2=10  ra=86 
Step 1072: PC=108 | ADD $at, $t0, $t0                   | SP=60 t0=3   t1=3   t2=10  ra=86 
Step 1073: PC=109 | ADD $at, $at, $at                   | SP=60 t0=3   t1=3   t2=10  ra=86 
Step 1074: PC=110 | LOAD $t1, 64($zero)                 | SP=60 t0=3   t1=3   t2=10  ra=86 
Step 1075: PC=111 | ADD $t1, $t1, $at                   | SP=60 t0=3   t1=0   t2=10  ra=86 
Step 1076: PC=112 | LOAD $t1, 0($t1)                    | SP=60 t0=3   t1=12  t2=10  ra=86 
Step 1077: PC=113 | LOAD $t0, 80($zero)                 | SP=60 t0=3   t1=7   t2=10  ra=86 
Step 1078: PC=114 | LOAD $at, 64($zero)                 | SP=60 t0=5   t1=7   t2=10  ra=86 
Step 1079: PC=115 | ADD $at, $at, $t0                   | SP=60 t0=5   t1=7   t2=10  ra=86 
Step 1080: PC=116 | ADD $at, $at, $t0                   | SP=60 t0=5   t1=7   t2=10  ra=86 
Step 1081: PC=117 | ADD $at, $at, $t0                   | SP=60 t0=5   t1=7   t2=10  ra=86 
Step 1082: PC=118 | ADD $at, $at, $t0                   | SP=60 t0=5   t1=7   t2=10  ra=86 
Step 1083: PC=119 | STORE $t1, 0($at)                   | SP=60 t0=5   t1=7   t2=10  ra=86 
Step 1084: PC=120 | LOAD $t0, 84($zero)                 | SP=60 t0=5   t1=7   t2=10  ra=86 
Step 1085: PC=121 | LOAD $t1, 76($zero)                 | SP=60 t0=3   t1=7   t2=10  ra=86 
Step 1086: PC=122 | LOAD $at, 64($zero)                 | SP=60 t0=3   t1=3   t2=10  ra=86 
Step 1087: PC=123 | ADD $at, $at, $t1                   | SP=60 t0=3   t1=3   t2=10  ra=86 
Step 1088: PC=124 | ADD $at, $at, $t1                   | SP=60 t0=3   t1=3   t2=10  ra=86 
Step 1089: PC=125 | ADD $at, $at, $t1                   | SP=60 t0=3   t1=3   t2=10  ra=86 
Step 1090: PC=126 | ADD $at, $at, $t1                   | SP=60 t0=3   t1=3   t2=10  ra=86 
Step 1091: PC=127 | STORE $t0, 0($at)                   | SP=60 t0=3   t1=3   t2=10  ra=86 
Step 1092: PC=128 | LOAD $t0, 76($zero)                 | SP=60 t0=3   t1=3   t2=10  ra=86 
Step 1093: PC=129 | ADDI $t1, $zero, 1                  | SP=60 t0=3   t1=3   t2=10  ra=86 
Step 1094: PC=130 | ADD $t2, $t0, $t1                   | SP=60 t0=3   t1=1   t2=10  ra=86 
Step 1095: PC=131 | STORE $t2, 76($zero)                | SP=60 t0=3   t1=1   t2=4   ra=86 
Step 1096: PC=132 | JUMP 62  # (offset=-71)             | SP=60 t0=3   t1=1   t2=4   ra=86 
Step 1097: PC=62  | LOAD $t0, 76($zero)                 | SP=60 t0=3   t1=1   t2=4   ra=86 
Step 1098: PC=63  | LOAD $t1, 72($zero)                 | SP=60 t0=4   t1=1   t2=4   ra=86 
Step 1099: PC=64  | ADDI $t2, $zero, 1                  | SP=60 t0=4   t1=10  t2=4   ra=86 
Step 1100: PC=65  | SUB $t3, $t1, $t2                   | SP=60 t0=4   t1=10  t2=1   ra=86 
Step 1101: PC=66  | BGE $t0, $t3, 133  # (offset=66)    | SP=60 t0=4   t1=10  t2=1   ra=86 
Step 1102: PC=67  | LOAD $at, 64($zero)                 | SP=60 t0=4   t1=10  t2=1   ra=86 
Step 1103: PC=68  | STORE_STACK $at                     | SP=60 t0=4   t1=10  t2=1   ra=86 
Step 1104: PC=69  | LOAD $at, 68($zero)                 | SP=59 t0=4   t1=10  t2=1   ra=86 
Step 1105: PC=70  | STORE_STACK $at                     | SP=59 t0=4   t1=10  t2=1   ra=86 
Step 1106: PC=71  | LOAD $at, 72($zero)                 | SP=58 t0=4   t1=10  t2=1   ra=86 
Step 1107: PC=72  | STORE_STACK $at                     | SP=58 t0=4   t1=10  t2=1   ra=86 
Step 1108: PC=73  | LOAD $at, 76($zero)                 | SP=57 t0=4   t1=10  t2=1   ra=86 
Step 1109: PC=74  | STORE_STACK $at                     | SP=57 t0=4   t1=10  t2=1   ra=86 
Step 1110: PC=75  | LOAD $at, 80($zero)                 | SP=56 t0=4   t1=10  t2=1   ra=86 
Step 1111: PC=76  | STORE_STACK $at                     | SP=56 t0=4   t1=10  t2=1   ra=86 
Step 1112: PC=77  | LOAD $at, 84($zero)                 | SP=55 t0=4   t1=10  t2=1   ra=86 
Step 1113: PC=78  | STORE_STACK $at                     | SP=55 t0=4   t1=10  t2=1   ra=86 
Step 1114: PC=79  | LOAD $t0, 72($zero)                 | SP=54 t0=4   t1=10  t2=1   ra=86 
Step 1115: PC=80  | STORE_STACK $t0                     | SP=54 t0=10  t1=10  t2=1   ra=86 
Step 1116: PC=81  | LOAD $t0, 76($zero)                 | SP=53 t0=10  t1=10  t2=1   ra=86 
Step 1117: PC=82  | STORE_STACK $t0                     | SP=53 t0=4   t1=10  t2=1   ra=86 
Step 1118: PC=83  | LOAD $t0, 64($zero)                 | SP=52 t0=4   t1=10  t2=1   ra=86 
Step 1119: PC=84  | STORE_STACK $t0                     | SP=52 t0=0   t1=10  t2=1   ra=86 
Step 1120: PC=85  | JAL $ra, 1  # (offset=-85)          | SP=51 t0=0   t1=10  t2=1   ra=86 
Step 1121: PC=1   | LOAD_STACK $at                      | SP=51 t0=0   t1=10  t2=1   ra=86 
Step 1122: PC=2   | STORE $at, 40($zero)                | SP=52 t0=0   t1=10  t2=1   ra=86 
Step 1123: PC=3   | LOAD_STACK $at                      | SP=52 t0=0   t1=10  t2=1   ra=86 
Step 1124: PC=4   | STORE $at, 44($zero)                | SP=53 t0=0   t1=10  t2=1   ra=86 
Step 1125: PC=5   | LOAD_STACK $at                      | SP=53 t0=0   t1=10  t2=1   ra=86 
Step 1126: PC=6   | STORE $at, 48($zero)                | SP=54 t0=0   t1=10  t2=1   ra=86 
Step 1127: PC=7   | STORE_STACK $ra                     | SP=54 t0=0   t1=10  t2=1   ra=86 
Step 1128: PC=8   | LOAD $t0, 44($zero)                 | SP=53 t0=0   t1=10  t2=1   ra=86 
Step 1129: PC=9   | STORE $t0, 60($zero)                | SP=53 t0=4   t1=10  t2=1   ra=86 
Step 1130: PC=10  | LOAD $t0, 44($zero)                 | SP=53 t0=4   t1=10  t2=1   ra=86 
Step 1131: PC=11  | ADD $at, $t0, $t0                   | SP=53 t0=4   t1=10  t2=1   ra=86 
Step 1132: PC=12  | ADD $at, $at, $at                   | SP=53 t0=4   t1=10  t2=1   ra=86 
Step 1133: PC=13  | LOAD $t1, 40($zero)                 | SP=53 t0=4   t1=10  t2=1   ra=86 
Step 1134: PC=14  | ADD $t1, $t1, $at                   | SP=53 t0=4   t1=0   t2=1   ra=86 
Step 1135: PC=15  | LOAD $t1, 0($t1)                    | SP=53 t0=4   t1=16  t2=1   ra=86 
Step 1136: PC=16  | STORE $t1, 56($zero)                | SP=53 t0=4   t1=8   t2=1   ra=86 
Step 1137: PC=17  | LOAD $t0, 44($zero)                 | SP=53 t0=4   t1=8   t2=1   ra=86 
Step 1138: PC=18  | ADDI $t1, $zero, 1                  | SP=53 t0=4   t1=8   t2=1   ra=86 
Step 1139: PC=19  | ADD $t2, $t0, $t1                   | SP=53 t0=4   t1=1   t2=1   ra=86 
Step 1140: PC=20  | STORE $t2, 52($zero)                | SP=53 t0=4   t1=1   t2=5   ra=86 
Step 1141: PC=21  | LOAD $t0, 52($zero)                 | SP=53 t0=4   t1=1   t2=5   ra=86 
Step 1142: PC=22  | LOAD $t1, 48($zero)                 | SP=53 t0=5   t1=1   t2=5   ra=86 
Step 1143: PC=23  | BGE $t0, $t1, 47  # (offset=23)     | SP=53 t0=5   t1=10  t2=5   ra=86 
Step 1144: PC=24  | LOAD $t0, 52($zero)                 | SP=53 t0=5   t1=10  t2=5   ra=86 
Step 1145: PC=25  | ADD $at, $t0, $t0                   | SP=53 t0=5   t1=10  t2=5   ra=86 
Step 1146: PC=26  | ADD $at, $at, $at                   | SP=53 t0=5   t1=10  t2=5   ra=86 
Step 1147: PC=27  | LOAD $t1, 40($zero)                 | SP=53 t0=5   t1=10  t2=5   ra=86 
Step 1148: PC=28  | ADD $t1, $t1, $at                   | SP=53 t0=5   t1=0   t2=5   ra=86 
Step 1149: PC=29  | LOAD $t1, 0($t1)                    | SP=53 t0=5   t1=20  t2=5   ra=86 
Step 1150: PC=30  | LOAD $t0, 56($zero)                 | SP=53 t0=5   t1=7   t2=5   ra=86 
Step 1151: PC=31  | BGE $t1, $t0, 42  # (offset=10)     | SP=53 t0=8   t1=7   t2=5   ra=86 
Step 1152: PC=32  | LOAD $t0, 52($zero)                 | SP=53 t0=8   t1=7   t2=5   ra=86 
Step 1153: PC=33  | ADD $at, $t0, $t0                   | SP=53 t0=5   t1=7   t2=5   ra=86 
Step 1154: PC=34  | ADD $at, $at, $at                   | SP=53 t0=5   t1=7   t2=5   ra=86 
Step 1155: PC=35  | LOAD $t1, 40($zero)                 | SP=53 t0=5   t1=7   t2=5   ra=86 
Step 1156: PC=36  | ADD $t1, $t1, $at                   | SP=53 t0=5   t1=0   t2=5   ra=86 
Step 1157: PC=37  | LOAD $t1, 0($t1)                    | SP=53 t0=5   t1=20  t2=5   ra=86 
Step 1158: PC=38  | STORE $t1, 56($zero)                | SP=53 t0=5   t1=7   t2=5   ra=86 
Step 1159: PC=39  | LOAD $t0, 52($zero)                 | SP=53 t0=5   t1=7   t2=5   ra=86 
Step 1160: PC=40  | STORE $t0, 60($zero)                | SP=53 t0=5   t1=7   t2=5   ra=86 
Step 1161: PC=41  | JUMP 42  # (offset=0)               | SP=53 t0=5   t1=7   t2=5   ra=86 
Step 1162: PC=42  | LOAD $t0, 52($zero)                 | SP=53 t0=5   t1=7   t2=5   ra=86 
Step 1163: PC=43  | ADDI $t1, $zero, 1                  | SP=53 t0=5   t1=7   t2=5   ra=86 
Step 1164: PC=44  | ADD $t2, $t0, $t1                   | SP=53 t0=5   t1=1   t2=5   ra=86 
Step 1165: PC=45  | STORE $t2, 52($zero)                | SP=53 t0=5   t1=1   t2=6   ra=86 
Step 1166: PC=46  | JUMP 21  # (offset=-26)             | SP=53 t0=5   t1=1   t2=6   ra=86 
Step 1167: PC=21  | LOAD $t0, 52($zero)                 | SP=53 t0=5   t1=1   t2=6   ra=86 
Step 1168: PC=22  | LOAD $t1, 48($zero)                 | SP=53 t0=6   t1=1   t2=6   ra=86 
Step 1169: PC=23  | BGE $t0, $t1, 47  # (offset=23)     | SP=53 t0=6   t1=10  t2=6   ra=86 
Step 1170: PC=24  | LOAD $t0, 52($zero)                 | SP=53 t0=6   t1=10  t2=6   ra=86 
Step 1171: PC=25  | ADD $at, $t0, $t0                   | SP=53 t0=6   t1=10  t2=6   ra=86 
Step 1172: PC=26  | ADD $at, $at, $at                   | SP=53 t0=6   t1=10  t2=6   ra=86 
Step 1173: PC=27  | LOAD $t1, 40($zero)                 | SP=53 t0=6   t1=10  t2=6   ra=86 
Step 1174: PC=28  | ADD $t1, $t1, $at                   | SP=53 t0=6   t1=0   t2=6   ra=86 
Step 1175: PC=29  | LOAD $t1, 0($t1)                    | SP=53 t0=6   t1=24  t2=6   ra=86 
Step 1176: PC=30  | LOAD $t0, 56($zero)                 | SP=53 t0=6   t1=5   t2=6   ra=86 
Step 1177: PC=31  | BGE $t1, $t0, 42  # (offset=10)     | SP=53 t0=7   t1=5   t2=6   ra=86 
Step 1178: PC=32  | LOAD $t0, 52($zero)                 | SP=53 t0=7   t1=5   t2=6   ra=86 
Step 1179: PC=33  | ADD $at, $t0, $t0                   | SP=53 t0=6   t1=5   t2=6   ra=86 
Step 1180: PC=34  | ADD $at, $at, $at                   | SP=53 t0=6   t1=5   t2=6   ra=86 
Step 1181: PC=35  | LOAD $t1, 40($zero)                 | SP=53 t0=6   t1=5   t2=6   ra=86 
Step 1182: PC=36  | ADD $t1, $t1, $at                   | SP=53 t0=6   t1=0   t2=6   ra=86 
Step 1183: PC=37  | LOAD $t1, 0($t1)                    | SP=53 t0=6   t1=24  t2=6   ra=86 
Step 1184: PC=38  | STORE $t1, 56($zero)                | SP=53 t0=6   t1=5   t2=6   ra=86 
Step 1185: PC=39  | LOAD $t0, 52($zero)                 | SP=53 t0=6   t1=5   t2=6   ra=86 
Step 1186: PC=40  | STORE $t0, 60($zero)                | SP=53 t0=6   t1=5   t2=6   ra=86 
Step 1187: PC=41  | JUMP 42  # (offset=0)               | SP=53 t0=6   t1=5   t2=6   ra=86 
Step 1188: PC=42  | LOAD $t0, 52($zero)                 | SP=53 t0=6   t1=5   t2=6   ra=86 
Step 1189: PC=43  | ADDI $t1, $zero, 1                  | SP=53 t0=6   t1=5   t2=6   ra=86 
Step 1190: PC=44  | ADD $t2, $t0, $t1                   | SP=53 t0=6   t1=1   t2=6   ra=86 
Step 1191: PC=45  | STORE $t2, 52($zero)                | SP=53 t0=6   t1=1   t2=7   ra=86 
Step 1192: PC=46  | JUMP 21  # (offset=-26)             | SP=53 t0=6   t1=1   t2=7   ra=86 
Step 1193: PC=21  | LOAD $t0, 52($zero)                 | SP=53 t0=6   t1=1   t2=7   ra=86 
Step 1194: PC=22  | LOAD $t1, 48($zero)                 | SP=53 t0=7   t1=1   t2=7   ra=86 
Step 1195: PC=23  | BGE $t0, $t1, 47  # (offset=23)     | SP=53 t0=7   t1=10  t2=7   ra=86 
Step 1196: PC=24  | LOAD $t0, 52($zero)                 | SP=53 t0=7   t1=10  t2=7   ra=86 
Step 1197: PC=25  | ADD $at, $t0, $t0                   | SP=53 t0=7   t1=10  t2=7   ra=86 
Step 1198: PC=26  | ADD $at, $at, $at                   | SP=53 t0=7   t1=10  t2=7   ra=86 
Step 1199: PC=27  | LOAD $t1, 40($zero)                 | SP=53 t0=7   t1=10  t2=7   ra=86 
Step 1200: PC=28  | ADD $t1, $t1, $at                   | SP=53 t0=7   t1=0   t2=7   ra=86 
Step 1201: PC=29  | LOAD $t1, 0($t1)                    | SP=53 t0=7   t1=28  t2=7   ra=86 
Step 1202: PC=30  | LOAD $t0, 56($zero)                 | SP=53 t0=7   t1=9   t2=7   ra=86 
Step 1203: PC=31  | BGE $t1, $t0, 42  # (offset=10)     | SP=53 t0=5   t1=9   t2=7   ra=86 
Step 1204: PC=42  | LOAD $t0, 52($zero)                 | SP=53 t0=5   t1=9   t2=7   ra=86 
Step 1205: PC=43  | ADDI $t1, $zero, 1                  | SP=53 t0=7   t1=9   t2=7   ra=86 
Step 1206: PC=44  | ADD $t2, $t0, $t1                   | SP=53 t0=7   t1=1   t2=7   ra=86 
Step 1207: PC=45  | STORE $t2, 52($zero)                | SP=53 t0=7   t1=1   t2=8   ra=86 
Step 1208: PC=46  | JUMP 21  # (offset=-26)             | SP=53 t0=7   t1=1   t2=8   ra=86 
Step 1209: PC=21  | LOAD $t0, 52($zero)                 | SP=53 t0=7   t1=1   t2=8   ra=86 
Step 1210: PC=22  | LOAD $t1, 48($zero)                 | SP=53 t0=8   t1=1   t2=8   ra=86 
Step 1211: PC=23  | BGE $t0, $t1, 47  # (offset=23)     | SP=53 t0=8   t1=10  t2=8   ra=86 
Step 1212: PC=24  | LOAD $t0, 52($zero)                 | SP=53 t0=8   t1=10  t2=8   ra=86 
Step 1213: PC=25  | ADD $at, $t0, $t0                   | SP=53 t0=8   t1=10  t2=8   ra=86 
Step 1214: PC=26  | ADD $at, $at, $at                   | SP=53 t0=8   t1=10  t2=8   ra=86 
Step 1215: PC=27  | LOAD $t1, 40($zero)                 | SP=53 t0=8   t1=10  t2=8   ra=86 
Step 1216: PC=28  | ADD $t1, $t1, $at                   | SP=53 t0=8   t1=0   t2=8   ra=86 
Step 1217: PC=29  | LOAD $t1, 0($t1)                    | SP=53 t0=8   t1=32  t2=8   ra=86 
Step 1218: PC=30  | LOAD $t0, 56($zero)                 | SP=53 t0=8   t1=4   t2=8   ra=86 
Step 1219: PC=31  | BGE $t1, $t0, 42  # (offset=10)     | SP=53 t0=5   t1=4   t2=8   ra=86 
Step 1220: PC=32  | LOAD $t0, 52($zero)                 | SP=53 t0=5   t1=4   t2=8   ra=86 
Step 1221: PC=33  | ADD $at, $t0, $t0                   | SP=53 t0=8   t1=4   t2=8   ra=86 
Step 1222: PC=34  | ADD $at, $at, $at                   | SP=53 t0=8   t1=4   t2=8   ra=86 
Step 1223: PC=35  | LOAD $t1, 40($zero)                 | SP=53 t0=8   t1=4   t2=8   ra=86 
Step 1224: PC=36  | ADD $t1, $t1, $at                   | SP=53 t0=8   t1=0   t2=8   ra=86 
Step 1225: PC=37  | LOAD $t1, 0($t1)                    | SP=53 t0=8   t1=32  t2=8   ra=86 
Step 1226: PC=38  | STORE $t1, 56($zero)                | SP=53 t0=8   t1=4   t2=8   ra=86 
Step 1227: PC=39  | LOAD $t0, 52($zero)                 | SP=53 t0=8   t1=4   t2=8   ra=86 
Step 1228: PC=40  | STORE $t0, 60($zero)                | SP=53 t0=8   t1=4   t2=8   ra=86 
Step 1229: PC=41  | JUMP 42  # (offset=0)               | SP=53 t0=8   t1=4   t2=8   ra=86 
Step 1230: PC=42  | LOAD $t0, 52($zero)                 | SP=53 t0=8   t1=4   t2=8   ra=86 
Step 1231: PC=43  | ADDI $t1, $zero, 1                  | SP=53 t0=8   t1=4   t2=8   ra=86 
Step 1232: PC=44  | ADD $t2, $t0, $t1                   | SP=53 t0=8   t1=1   t2=8   ra=86 
Step 1233: PC=45  | STORE $t2, 52($zero)                | SP=53 t0=8   t1=1   t2=9   ra=86 
Step 1234: PC=46  | JUMP 21  # (offset=-26)             | SP=53 t0=8   t1=1   t2=9   ra=86 
Step 1235: PC=21  | LOAD $t0, 52($zero)                 | SP=53 t0=8   t1=1   t2=9   ra=86 
Step 1236: PC=22  | LOAD $t1, 48($zero)                 | SP=53 t0=9   t1=1   t2=9   ra=86 
Step 1237: PC=23  | BGE $t0, $t1, 47  # (offset=23)     | SP=53 t0=9   t1=10  t2=9   ra=86 
Step 1238: PC=24  | LOAD $t0, 52($zero)                 | SP=53 t0=9   t1=10  t2=9   ra=86 
Step 1239: PC=25  | ADD $at, $t0, $t0                   | SP=53 t0=9   t1=10  t2=9   ra=86 
Step 1240: PC=26  | ADD $at, $at, $at                   | SP=53 t0=9   t1=10  t2=9   ra=86 
Step 1241: PC=27  | LOAD $t1, 40($zero)                 | SP=53 t0=9   t1=10  t2=9   ra=86 
Step 1242: PC=28  | ADD $t1, $t1, $at                   | SP=53 t0=9   t1=0   t2=9   ra=86 
Step 1243: PC=29  | LOAD $t1, 0($t1)                    | SP=53 t0=9   t1=36  t2=9   ra=86 
Step 1244: PC=30  | LOAD $t0, 56($zero)                 | SP=53 t0=9   t1=6   t2=9   ra=86 
Step 1245: PC=31  | BGE $t1, $t0, 42  # (offset=10)     | SP=53 t0=4   t1=6   t2=9   ra=86 
Step 1246: PC=42  | LOAD $t0, 52($zero)                 | SP=53 t0=4   t1=6   t2=9   ra=86 
Step 1247: PC=43  | ADDI $t1, $zero, 1                  | SP=53 t0=9   t1=6   t2=9   ra=86 
Step 1248: PC=44  | ADD $t2, $t0, $t1                   | SP=53 t0=9   t1=1   t2=9   ra=86 
Step 1249: PC=45  | STORE $t2, 52($zero)                | SP=53 t0=9   t1=1   t2=10  ra=86 
Step 1250: PC=46  | JUMP 21  # (offset=-26)             | SP=53 t0=9   t1=1   t2=10  ra=86 
Step 1251: PC=21  | LOAD $t0, 52($zero)                 | SP=53 t0=9   t1=1   t2=10  ra=86 
Step 1252: PC=22  | LOAD $t1, 48($zero)                 | SP=53 t0=10  t1=1   t2=10  ra=86 
Step 1253: PC=23  | BGE $t0, $t1, 47  # (offset=23)     | SP=53 t0=10  t1=10  t2=10  ra=86 
